#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Arkanoid - Doh It Again (Japan).sfc;Arkanoid - Doh It Again (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Tamori no Picross (8-13) (Japan).sfc;Tamori no Picross (8-13) (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Treasure Conflix (Japan);Treasure Conflix (Japan);Nintendo Satellaview;;1996;Square;Role-Playing;;;;;0;;;;;
Treasure Conflix (Japan).sfc;Treasure Conflix (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Undake 30 Same Game Daisakusen - Mario Version (Japan).sfc;Undake 30 Same Game Daisakusen - Mario Version (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Undake 30 Same Game Daisakusen - Mario Version (Japan);Undake 30 Same Game Daisakusen: Mario Version (Japan);Nintendo Satellaview;;1995;Nintendo;Puzzle;;;;;0;;;;;
Waiwai Check 3-21 Saihousou + Yuki no Waiwai Kids 3-16 Ban (Japan);Waiwai Check 3-21 Saihousou + Yuki no Waiwai Kids 3-16 Ban (Japan);Nintendo Satellaview;;1995;Hori Soft;Puzzle;;;;;0;;;;;
Waiwai Check 3-21 Saihousou + Yuki no Waiwai Kids 3-16 Ban (Japan).sfc;Waiwai Check 3-21 Saihousou + Yuki no Waiwai Kids 3-16 Ban (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Waiwai Check 3-7 Gou (Japan);Waiwai Check 3-7 Gou (Japan);Nintendo Satellaview;;1995;Hori Soft;Puzzle;;;;;0;;;;;
Waiwai Check 3-7 Gou (Japan).sfc;Waiwai Check 3-7 Gou (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Wario no Mori - Futatabi (Japan).sfc;Wario no Mori - Futatabi (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
Wario no Mori - Futatabi (Japan);Wario no Mori: Futatabi (Japan);Nintendo Satellaview;;1997;Nintendo;Puzzle;;;;;0;;;;;
Yoshi no Panepon - BS Ban (Japan).sfc;Yoshi no Panepon - BS Ban (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
