#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Valis III (USA);Valis III (USA);Sega Genesis;;1991;Telenet Japan;Platform;;;;;0;;;;;
Vapor Trail (USA);Vapor Trail (USA);Sega Genesis;;1991;Data East;Shooter;;;;;0;;;;;
Vectorman (USA, Europe);Vectorman (USA, Europe);Sega Genesis;;1995;Blue Sky Software;Platform;;;;;0;;;;;
Vectorman 2 (USA);Vectorman 2 (USA);Sega Genesis;;1996;Blue Sky Software;Platform;;;;;0;;;;;
Viewpoint (USA);Viewpoint (USA);Sega Genesis;;1994;Nexus Interact;Shooter;;;;;0;;;;;
Virtua Racing (USA);Virtua Racing (USA);Sega Genesis;;1994;Sega-AM2;Driving;;;;;0;;;;;
Dungeons & Dragons - Warriors of the Eternal Sun (USA, Europe);Dungeons & Dragons - Warriors of the Eternal Sun (USA, Europe);Sega Genesis;;1992;Sega;Role-Playing;;;;;0;;;;;
Warsong (USA);Warsong (USA);Sega Genesis;;1991;NCS;Strategy;;;;;0;;;;;
Weaponlord (USA);Weaponlord (USA);Sega Genesis;;1995;Visual Concepts;Fighter;;;;;0;;;;;
Wiz'n'Liz (USA);Wiz'n'Liz (USA);Sega Genesis;;1993;Raising Hell;Platform;;;;;0;;;;;
Wonder Boy in Monster World (USA, Europe);Wonder Boy in Monster World (USA, Europe);Sega Genesis;;1992;West One;Platform;;;;;0;;;;;
World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea);World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea);Sega Genesis;;1992;Sega;Platform;;;;;0;;;;;
World Series Baseball (USA);World Series Baseball (USA);Sega Genesis;;1996;Blue Sky Software;Sports/Baseball;;;;;0;;;;;
Wrestleball (Japan);Wrestleball (Japan);Sega Mega Drive Japan;;;;;;;;;;;;;;
X-Men (USA);X-Men (USA);Sega Genesis;;1993;Western Technologies;Action;;;;;0;;;;;
X-Men 2 - Clone Wars (USA, Europe);X-Men 2 - Clone Wars (USA, Europe);Sega Genesis;;1995;HeadGames;Platform;;;;;0;;;;;
Yuu Yuu Hakusho - Makyou Toitsusen (Japan) (Translated En);Yuu Yuu Hakusho - Makyou Toitsusen (Japan) (Translated En);Sega Genesis;;1994;Treasure;Action;;;;;0;;;;;
Zany Golf (USA, Europe);Zany Golf (USA, Europe);Sega Genesis;;1990;Sandcastle;Sports/Golf;;;;;0;;;;;
Zero the Kamikaze Squirrel (USA);Zero the Kamikaze Squirrel (USA);Sega Genesis;;1994;Iguana Entertainment;Platform;;;;;0;;;;;
Zero Wing (Europe);Zero Wing (Europe);Sega Genesis;;1991;Toaplan;Shooter;;;;;0;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors (USA);Sega Genesis;;1993;LucasArts;Platform;;;;;0;;;;;
Zoop (USA);Zoop (USA);Sega Genesis;;1995;Panelcomp;Puzzle;;;;;0;;;;;
Theme Park (USA, Europe);Theme Park (USA, Europe);Sega Genesis;;1995;Bullfrog Productions;Strategy;;;;;0;;;;;
Pirates of Dark Water, The (USA, Europe);Pirates of Dark Water, The (USA, Europe);Sega Genesis;;1994;Iguana Entertainment;Platform;;;;;0;;;;;
Instruments of Chaos Starring Young Indiana Jones (USA);Instruments of Chaos Starring Young Indiana Jones (USA);Sega Genesis;;1994;Waterman Design;Platform;;;;;0;;;;;
Ys III (USA);Ys III (USA);Sega Genesis;;1991;Riot;Role-Playing;;;;;0;;;;;
