#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Beyond Castle Wolfenstein (USA);Beyond Castle Wolfenstein (USA);Atari 8-Bit;;1984;Muse Software;Adventure;;;;;0;;;;;
Bible Baseball (USA);Bible Baseball (USA);Atari 8-Bit;;1983;Davka Corporation;Sports/Baseball;;;;;0;;;;;
Big Bird's Funhouse (USA);Big Bird's Funhouse (USA);Atari 8-Bit;;1984;CBS Software;Educational;;;;;0;;;;;
Big Bird's Special Delivery (USA);Big Bird's Special Delivery (USA);Atari 8-Bit;;1984;CBS Software;Educational;;;;;0;;;;;
Big Math Attack (USA);Big Math Attack (USA);Atari 8-Bit;;19xx;Softsmith;Educational;;;;;0;;;;;
Bilbo (Germany);Bilbo (Germany);Atari 8-Bit;;1986;AMC-Verlag;Maze;;;;;0;;;;;
Billiards (Europe);Billiards (Europe);Atari 8-Bit;;1981;Thorn EMI;Sports/Pool and Dart;;;;;0;;;;;
Bio-Defense (Europe);Bio-Defense (Europe);Atari 8-Bit;;1984;Tymac;Miscellaneous;;;;;0;;;;;
Birth of the Phoenix (USA);Birth of the Phoenix (USA);Atari 8-Bit;;1982;Phoenix Software;Adventure;;;;;0;;;;;
Bishop's Square & Maxwell's Demon (USA);Bishop's Square & Maxwell's Demon (USA);Atari 8-Bit;;1982;Datasoft;Compilation;;;;;0;;;;;
Bismarck (USA);Bismarck (USA);Atari 8-Bit;;1988;Datasoft;Strategy;;;;;0;;;;;
Black Forest, The (USA);Black Forest, The (USA);Atari 8-Bit;;1982;SubLOGIC;Adventure;;;;;0;;;;;
Black Lamp (Europe);Black Lamp (Europe);Atari 8-Bit;;1989;Atari;Platform;;;;;0;;;;;
Black Out (Europe) (Unl);Black Out (Europe) (Unl);Atari 8-Bit;;1984;Europa Computer-Club;Action;;;;;0;;;;;
Blackhawk (USA);Blackhawk (USA);Atari 8-Bit;;1984;Orion Software;Shoot-'Em-Up;;;;;0;;;;;
Blackjack (USA) (Side A);Blackjack (USA) (Side A);Atari 8-Bit;;1980;Atari;Casino;;;;;0;;;;;
Blackjack (USA) (Side B);Blackjack (USA) (Side B);Atari 8-Bit;;1980;Atari;Casino;;;;;0;;;;;
Blackjack Casino (USA);Blackjack Casino (USA);Atari 8-Bit;;1981;APX;Casino;;;;;0;;;;;
Blade of Blackpoole, The (USA) (Side A);Blade of Blackpoole, The (USA) (Side A);Atari 8-Bit;;1982;Sirius Software;Adventure;;;;;0;;;;;
Blade of Blackpoole, The (USA) (Side B);Blade of Blackpoole, The (USA) (Side B);Atari 8-Bit;;1982;Sirius Software;Adventure;;;;;0;;;;;
Blaster (USA) (Proto);Blaster (USA) (Proto);Atari 8-Bit;;1984;Williams;Shoot-'Em-Up;;;;;0;;;;;
Blinky's Scary School (Europe);Blinky's Scary School (Europe);Atari 8-Bit;;1990;Zeppelin Games;Adventure;;;;;0;;;;;
Blip! (Hungary) (Unl);Blip! (Hungary) (Unl);Atari 8-Bit;;1992;Hard Software;Breakout;;;;;0;;;;;
Block'em (USA);Block'em (USA);Atari 8-Bit;;1982;APX;Action;;;;;0;;;;;
Blockaboo! (Canada);Blockaboo! (Canada);Atari 8-Bit;;1990;Aussemware;Puzzle;;;;;0;;;;;
Blockade (Europe);Blockade (Europe);Atari 8-Bit;;1984;Europa Computer-Club;Action;;;;;0;;;;;
Blockbuster (USA);Blockbuster (USA);Atari 8-Bit;;1981;APX;Puzzle;;;;;0;;;;;
Blue Max (USA);Blue Max (USA);Atari 8-Bit;;1983;Synapse Software;Shoot-'Em-Up;;;;;0;;;;;
Blue Max 2001 (USA);Blue Max 2001 (USA);Atari 8-Bit;;1984;Synapse Software;Shoot-'Em-Up;;;;;0;;;;;
Blue Team Bridge (USA);Blue Team Bridge (USA);Atari 8-Bit;;1985;Antic;Tabletop;;;;;0;;;;;
Blue Thunder (Europe);Blue Thunder (Europe);Atari 8-Bit;;1984;Richard Wilcox Software;Shoot-'Em-Up;;;;;0;;;;;
Blueprint (USA);Blueprint (USA);Atari 8-Bit;;1982;CBS Software;Action;;;;;0;;;;;
Body Parts (USA);Body Parts (USA);Atari 8-Bit;;1983;PartlySoft Software;Board Games;;;;;0;;;;;
Boing II (Europe);Boing II (Europe);Atari 8-Bit;;1992;Tiger Developments;Shoot-'Em-Up;;;;;0;;;;;
Bomb Fusion (USA);Bomb Fusion (USA);Atari 8-Bit;;1989;Mastertronic;Platform;;;;;0;;;;;
Bomb Hunter (Europe);Bomb Hunter (Europe);Atari 8-Bit;;1982;Channel 8 Software;Action;;;;;0;;;;;
Bomb Jack (Poland) (Unl);Bomb Jack (Poland) (Unl);Atari 8-Bit;;2008;GR8 Software;Platform;;;;;0;;;;;
Bombastic! (Europe);Bombastic! (Europe);Atari 8-Bit;;1983;English Software;Shoot-'Em-Up;;;;;0;;;;;
Bombay (Czech Republic);Bombay (Czech Republic);Atari 8-Bit;;1994;ESC;Puzzle;;;;;0;;;;;
Bomber Attack (USA);Bomber Attack (USA);Atari 8-Bit;;1982;Avalon Hill;Shoot-'Em-Up;;;;;0;;;;;
Bomber Jack (Germany);Bomber Jack (Germany);Atari 8-Bit;;1991;KE-Soft;Platform;;;;;0;;;;;
Bombi (Germany);Bombi (Germany);Atari 8-Bit;;1993;Power Per Post;Puzzle;;;;;0;;;;;
Bootleg (USA);Bootleg (USA);Atari 8-Bit;;1983;APX;Maze;;;;;0;;;;;
Bop'N Wrestle (USA) (Side A);Bop'N Wrestle (USA) (Side A);Atari 8-Bit;;1986;Mindscape;Sports/Wrestling;;;;;0;;;;;
Bop'N Wrestle (USA) (Side B);Bop'N Wrestle (USA) (Side B);Atari 8-Bit;;1986;Mindscape;Sports/Wrestling;;;;;0;;;;;
Boulder Dash (USA);Boulder Dash (USA);Atari 8-Bit;;1984;First Star Software;Action;;;;;0;;;;;
Boulder Dash - Professional Version (Poland) (Unl);Boulder Dash - Professional Version (Poland) (Unl);Atari 8-Bit;;1987;Iron Soft;Action;;;;;0;;;;;
Boulder Dash Construction Kit (USA);Boulder Dash Construction Kit (USA);Atari 8-Bit;;1986;Epyx;Action;;;;;0;;;;;
Boulder Dash II (USA);Boulder Dash II (USA);Atari 8-Bit;;1985;First Star Software;Action;;;;;0;;;;;
Boulder Dash III (Germany) (Unl);Boulder Dash III (Germany) (Unl);Atari 8-Bit;;2007;Homesoft;Action;;;;;0;;;;;
Boulders and Bombs (USA);Boulders and Bombs (USA);Atari 8-Bit;;1982;CBS Software;Action;;;;;0;;;;;
Bounty Bob Strikes Back! (Netherlands);Bounty Bob Strikes Back! (Netherlands);Atari 8-Bit;;1985;Aackosoft;Platform;;;;;0;;;;;
Bowling I (USA);Bowling I (USA);Atari 8-Bit;;1981;PDI;Sports/Bowling;;;;;0;;;;;
Bowling Version 2 (USA);Bowling Version 2 (USA);Atari 8-Bit;;1985;TK Computer Products;Sports/Bowling;;;;;0;;;;;
Brain Strainers (USA);Brain Strainers (USA);Atari 8-Bit;;1983;Carousel Software;Puzzle;;;;;0;;;;;
Break It (Germany) (Unl);Break It (Germany) (Unl);Atari 8-Bit;;1988;Oliver Cyranka;Breakout;;;;;0;;;;;
Breakthrough in the Ardennes (USA) (Side A);Breakthrough in the Ardennes (USA) (Side A);Atari 8-Bit;;1984;SSI;Strategy;;;;;0;;;;;
Breakthrough in the Ardennes (USA) (Side B);Breakthrough in the Ardennes (USA) (Side B);Atari 8-Bit;;1984;SSI;Strategy;;;;;0;;;;;
Breath of the Dragon (Europe);Breath of the Dragon (Europe);Atari 8-Bit;;1985;English Software;Platform;;;;;0;;;;;
Brian Clough's Football Fortunes (Europe);Brian Clough's Football Fortunes (Europe);Atari 8-Bit;;1987;CDS Software;Sports/Soccer;;;;;0;;;;;
Bridge 2.0 (USA);Bridge 2.0 (USA);Atari 8-Bit;;1982;Artworx;Tabletop;;;;;0;;;;;
Bridge 4.0 (USA);Bridge 4.0 (USA);Atari 8-Bit;;1983;Artworx;Tabletop;;;;;0;;;;;
Bridge 5.0 (USA);Bridge 5.0 (USA);Atari 8-Bit;;1988;Artworx;Tabletop;;;;;0;;;;;
Bridge Crosser (USA);Bridge Crosser (USA);Atari 8-Bit;;19xx;PI Software;Action;;;;;0;;;;;
Bridge Master (USA);Bridge Master (USA);Atari 8-Bit;;1982;Dynacomp;Tabletop;;;;;0;;;;;
BridgePro (USA);BridgePro (USA);Atari 8-Bit;;1983;CMC;Tabletop;;;;;0;;;;;
Brimstone (USA) (Disk 1 Side A);Brimstone (USA) (Disk 1 Side A);Atari 8-Bit;;1985;Synapse Software;Adventure;;;;;0;;;;;
Brimstone (USA) (Disk 1 Side B);Brimstone (USA) (Disk 1 Side B);Atari 8-Bit;;1985;Synapse Software;Adventure;;;;;0;;;;;
Brimstone (USA) (Disk 2 Side A);Brimstone (USA) (Disk 2 Side A);Atari 8-Bit;;1985;Synapse Software;Adventure;;;;;0;;;;;
Brimstone (USA) (Disk 2 Side B);Brimstone (USA) (Disk 2 Side B);Atari 8-Bit;;1985;Synapse Software;Adventure;;;;;0;;;;;
Bristles (USA);Bristles (USA);Atari 8-Bit;;1983;First Star Software;Platform;;;;;0;;;;;
British Heritage Jigsaw Puzzles Volume 1 - London Bridge (Europe);British Heritage Jigsaw Puzzles Volume 1 - London Bridge (Europe);Atari 8-Bit;;1982;Thorn EMI;Puzzle;;;;;0;;;;;
