#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Space School Simulator - The Academy (1987);Space School Simulator: The Academy;Microsoft MS-DOS;;1987;CRL Group PLC;Strategy;;;;;0;;;;;
Space Snake (1989);Space Snake;Microsoft MS-DOS;;1989;Ediciones Manali, S.A.;Shooter;;;;;0;;;;;
Space Spirals (1988);Space Spirals (Unl);Microsoft MS-DOS;;1988;Freeware;Shooter;;;;;0;;;;;
Space Station Escape (1995);Space Station Escape;Microsoft MS-DOS;;1995;RPSoft;Shooter;;;;;0;;;;;
Space Station Oblivion (1988);Space Station Oblivion;Microsoft MS-DOS;;1988;Incentive Software Ltd.;Strategy;;;;;0;;;;;
Space Strike (1982);Space Strike;Microsoft MS-DOS;;1982;Datamost, Inc.;Shooter;;;;;0;;;;;
The Space Vegetable Corps (1992);Space Vegetable Corps, The;Microsoft MS-DOS;;1992;Microvalue;Shooter;;;;;0;;;;;
SpaceKids (1996);SpaceKids;Microsoft MS-DOS;;1996;Evryware;Adventure;;;;;0;;;;;
Spaced (1996);Spaced (Unl);Microsoft MS-DOS;;1996;Freeware;Shooter;;;;;0;;;;;
Spacewar (1985);Spacewar (Unl);Microsoft MS-DOS;;1985;Freeware;Shooter;;;;;0;;;;;
Spaceward Ho! (1992);Spaceward Ho!;Microsoft MS-DOS;;1992;Delta Tao Software;Strategy;;;;;0;;;;;
Spacewrecked - 14 Billion Light Years From Earth (1991);Spacewrecked: 14 Billion Light Years From Earth;Microsoft MS-DOS;;1991;Celestial Software;Role-Playing;;;;;0;;;;;
Spear End of Destiny (2004);Spear End of Destiny (Unl);Microsoft MS-DOS;;2004;Freeware;Shooter;;;;;0;;;;;
Spear Resurrection (2001);Spear Resurrection (Unl);Microsoft MS-DOS;;2001;Freeware;Shooter;;;;;0;;;;;
Spear of Destiny (1992);Spear of Destiny;Microsoft MS-DOS;;1992;id Software, Inc.;Shooter;;;;;0;;;;;
Special Agent (1989);Special Agent (Unl);Microsoft MS-DOS;;1989;Freeware;Adventure;;;;;0;;;;;
Special Forces (1992);Special Forces;Microsoft MS-DOS;;1992;Sleepless Knights;Strategy;;;;;0;;;;;
Spectre (1992);Spectre;Microsoft MS-DOS;;1992;Peninsula Gameworks;Strategy;;;;;0;;;;;
Spectre Towers (1989);Spectre Towers (Part I);Microsoft MS-DOS;;1989;Gold Coast Software;Adventure;;;;;0;;;;;
Spectre VR (1993);Spectre VR;Microsoft MS-DOS;;1993;Velocity Inc.;Driving;;;;;0;;;;;
Speed (1993);Speed;Microsoft MS-DOS;;1993;Knowledge Adventure, Inc.;Educational;;;;;0;;;;;
Speed Demons (1997);Speed Demons;Microsoft MS-DOS;;1997;East Point Software Ltd.;Driving;;;;;0;;;;;
Speed Haste (1995);Speed Haste;Microsoft MS-DOS;;1995;NoriaWorks Entertainment;Driving;;;;;0;;;;;
Speed Racer in The Challenge of Racer X (1992);Speed Racer in The Challenge of Racer X;Microsoft MS-DOS;;1992;Accolade, Inc.;Driving;;;;;0;;;;;
Speed Zone (1988);Speed Zone;Microsoft MS-DOS;;1988;PAL Developments;Shooter;;;;;0;;;;;
SpeedRage (1996);SpeedRage;Microsoft MS-DOS;;1996;Hexerei Games;Driving;;;;;0;;;;;
Speedball (1988);Speedball;Microsoft MS-DOS;;1988;Bitmap Brothers, The;Sports;;;;;0;;;;;
Speedball 2 -  Brutal Deluxe (1992);Speedball 2: Brutal Deluxe;Microsoft MS-DOS;;1992;Bitmap Brothers, The;Sports;;;;;0;;;;;
Speedway Manager '96 (1996);Speedway Manager '96;Microsoft MS-DOS;;1996;Techland Soft;Driving;;;;;0;;;;;
Spell Castle (1986);Spell Castle;Microsoft MS-DOS;;1986;ComputerEasy;Educational;;;;;0;;;;;
Spell It Plus! (1989);Spell It Plus!;Microsoft MS-DOS;;1989;Davidson & Associates, Inc.;Educational;;;;;0;;;;;
SpellCraft - Aspects of Valor (1992);SpellCraft: Aspects of Valor;Microsoft MS-DOS;;1992;Asciiware;Strategy;;;;;0;;;;;
