#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
arabfgtu;arabfgtu;Mame (Advance);;;;;;;;;;;;;;
arabiamj;arabiamj;Mame (Advance);;;;;;;;;;;;;;
arabiamu;arabiamu;Mame (Advance);;;;;;;;;;;;;;
arabian;arabian;Mame (Advance);;;;;;;;;;;;;;
arabiana;arabiana;Mame (Advance);;;;;;;;;;;;;;
arabianm;arabianm;Mame (Advance);;;;;;;;;;;;;;
arbalest;arbalest;Mame (Advance);;;;;;;;;;;;;;
arcadecl;arcadecl;Mame (Advance);;;;;;;;;;;;;;
arcadia;arcadia;Mame (Advance);;;;;;;;;;;;;;
archriv2;archriv2;Mame (Advance);;;;;;;;;;;;;;
archrivl;archrivl;Mame (Advance);;;;;;;;;;;;;;
area51;area51;Mame (Advance);;;;;;;;;;;;;;
area51a;area51a;Mame (Advance);;;;;;;;;;;;;;
area51mx;area51mx;Mame (Advance);;;;;;;;;;;;;;
area51t;area51t;Mame (Advance);;;;;;;;;;;;;;
area88;area88;Mame (Advance);;;;;;;;;;;;;;
arescue;arescue;Mame (Advance);;;;;;;;;;;;;;
argus;argus;Mame (Advance);;;;;;;;;;;;;;
argusg;argusg;Mame (Advance);;;;;;;;;;;;;;
arkangc;arkangc;Mame (Advance);;;;;;;;;;;;;;
arkanoid;arkanoid;Mame (Advance);;;;;;;;;;;;;;
arkarea;arkarea;Mame (Advance);;;;;;;;;;;;;;
arkatayt;arkatayt;Mame (Advance);;;;;;;;;;;;;;
arkatour;arkatour;Mame (Advance);;;;;;;;;;;;;;
arkbl2;arkbl2;Mame (Advance);;;;;;;;;;;;;;
arkbl3;arkbl3;Mame (Advance);;;;;;;;;;;;;;
arkbloc2;arkbloc2;Mame (Advance);;;;;;;;;;;;;;
arkblock;arkblock;Mame (Advance);;;;;;;;;;;;;;
arknid2j;arknid2j;Mame (Advance);;;;;;;;;;;;;;
arknid2u;arknid2u;Mame (Advance);;;;;;;;;;;;;;
arknoid2;arknoid2;Mame (Advance);;;;;;;;;;;;;;
arknoidj;arknoidj;Mame (Advance);;;;;;;;;;;;;;
arknoidu;arknoidu;Mame (Advance);;;;;;;;;;;;;;
arknoiuo;arknoiuo;Mame (Advance);;;;;;;;;;;;;;
arkretrn;arkretrn;Mame (Advance);;;;;;;;;;;;;;
arlingtn;arlingtn;Mame (Advance);;;;;;;;;;;;;;
armchmp2;armchmp2;Mame (Advance);;;;;;;;;;;;;;
armedf;armedf;Mame (Advance);;;;;;;;;;;;;;
armora;armora;Mame (Advance);;;;;;;;;;;;;;
armorap;armorap;Mame (Advance);;;;;;;;;;;;;;
armorar;armorar;Mame (Advance);;;;;;;;;;;;;;
armorca2;armorca2;Mame (Advance);;;;;;;;;;;;;;
armorcar;armorcar;Mame (Advance);;;;;;;;;;;;;;
armwar;armwar;Mame (Advance);;;;;;;;;;;;;;
armwara;armwara;Mame (Advance);;;;;;;;;;;;;;
armwarr1;armwarr1;Mame (Advance);;;;;;;;;;;;;;
armwaru;armwaru;Mame (Advance);;;;;;;;;;;;;;
armwrest;armwrest;Mame (Advance);;;;;;;;;;;;;;
ashnojoe;ashnojoe;Mame (Advance);;;;;;;;;;;;;;
ashura;ashura;Mame (Advance);;;;;;;;;;;;;;
ashurau;ashurau;Mame (Advance);;;;;;;;;;;;;;
aso;aso;Mame (Advance);;;;;;;;;;;;;;
assault;assault;Mame (Advance);;;;;;;;;;;;;;
assaultj;assaultj;Mame (Advance);;;;;;;;;;;;;;
assaultp;assaultp;Mame (Advance);;;;;;;;;;;;;;
astdelu1;astdelu1;Mame (Advance);;;;;;;;;;;;;;
astdelux;astdelux;Mame (Advance);;;;;;;;;;;;;;
asterix;asterix;Mame (Advance);;;;;;;;;;;;;;
asterock;asterock;Mame (Advance);;;;;;;;;;;;;;
asteroi1;asteroi1;Mame (Advance);;;;;;;;;;;;;;
asteroib;asteroib;Mame (Advance);;;;;;;;;;;;;;
asteroid;asteroid;Mame (Advance);;;;;;;;;;;;;;
astinvad;astinvad;Mame (Advance);;;;;;;;;;;;;;
astorm;astorm;Mame (Advance);;;;;;;;;;;;;;
astorm3;astorm3;Mame (Advance);;;;;;;;;;;;;;
astormbl;astormbl;Mame (Advance);;;;;;;;;;;;;;
astormj;astormj;Mame (Advance);;;;;;;;;;;;;;
astormu;astormu;Mame (Advance);;;;;;;;;;;;;;
astrass;astrass;Mame (Advance);;;;;;;;;;;;;;
astrob;astrob;Mame (Advance);;;;;;;;;;;;;;
astrob1;astrob1;Mame (Advance);;;;;;;;;;;;;;
astrob2;astrob2;Mame (Advance);;;;;;;;;;;;;;
astrob2a;astrob2a;Mame (Advance);;;;;;;;;;;;;;
astrof;astrof;Mame (Advance);;;;;;;;;;;;;;
astrof2;astrof2;Mame (Advance);;;;;;;;;;;;;;
astrof3;astrof3;Mame (Advance);;;;;;;;;;;;;;
astrofl;astrofl;Mame (Advance);;;;;;;;;;;;;;
astrxeaa;astrxeaa;Mame (Advance);;;;;;;;;;;;;;
astrxeac;astrxeac;Mame (Advance);;;;;;;;;;;;;;
astyanax;astyanax;Mame (Advance);;;;;;;;;;;;;;
asuka;asuka;Mame (Advance);;;;;;;;;;;;;;
asurabld;asurabld;Mame (Advance);;;;;;;;;;;;;;
asylum;asylum;Mame (Advance);;;;;;;;;;;;;;
