#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
m4hypvip__u;Hyper Viper (Barcrest) (MPU4) (set 22);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__v;Hyper Viper (Barcrest) (MPU4) (set 23);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__b;Hyper Viper (Barcrest) (MPU4) (set 3);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__c;Hyper Viper (Barcrest) (MPU4) (set 4);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__d;Hyper Viper (Barcrest) (MPU4) (set 5);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__e;Hyper Viper (Barcrest) (MPU4) (set 6);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__f;Hyper Viper (Barcrest) (MPU4) (set 7);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__g;Hyper Viper (Barcrest) (MPU4) (set 8);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m4hypvip__h;Hyper Viper (Barcrest) (MPU4) (set 9);MAME (2016);m4hypvip;199?;Barcrest;;;;;preliminary;0;;m4hypvip;;mechanical;
m5hypvip;Hyper Viper (Barcrest) (MPU5);MAME (2016);;199?;Barcrest;;;;;preliminary;0;;;;mechanical;
m4hypclb;Hyper Viper Club (Barcrest) (MPU4) (set 1);MAME (2016);;199?;Barcrest;;;;;preliminary;0;;;;mechanical;
m4hypclb__a;Hyper Viper Club (Barcrest) (MPU4) (set 2);MAME (2016);m4hypclb;199?;Barcrest;;;;;preliminary;0;;m4hypclb;;mechanical;
m4hypclb__b;Hyper Viper Club (Barcrest) (MPU4) (set 3);MAME (2016);m4hypclb;199?;Barcrest;;;;;preliminary;0;;m4hypclb;;mechanical;
m4hypclb__c;Hyper Viper Club (Barcrest) (MPU4) (set 4);MAME (2016);m4hypclb;199?;Barcrest;;;;;preliminary;0;;m4hypclb;;mechanical;
hypbl_l2;HyperBall (L-2);MAME (2016);hypbl_l4;1981;Williams;;;;;preliminary;0;;hypbl_l4;;mechanical;
hypbl_l4;HyperBall (L-4);MAME (2016);;1981;Williams;;;;;preliminary;0;;;;mechanical;
sc2hypr;Hyperactive (Bellfruit) (set 1, UK, 10GBP Jackpot) (Scorpion 2/3);MAME (2016);;199?;BFM;;;;;preliminary;0;;;;mechanical;
sc2hyprp;Hyperactive (Bellfruit) (set 1, UK, 10GBP Jackpot, Protocol) (Scorpion 2/3);MAME (2016);sc2hypr;199?;BFM;;;;;preliminary;0;;sc2hypr;;mechanical;
sc2hypr1;Hyperactive (Bellfruit) (set 2, UK, 10GBP Jackpot) (Scorpion 2/3);MAME (2016);sc2hypr;199?;BFM;;;;;preliminary;0;;sc2hypr;;mechanical;
sc2hypr1p;Hyperactive (Bellfruit) (set 2, UK, 10GBP Jackpot, Protocol) (Scorpion 2/3);MAME (2016);sc2hypr;199?;BFM;;;;;preliminary;0;;sc2hypr;;mechanical;
sc4hyper;Hyperactive (Mazooma) (Scorpion 4) (set 1);MAME (2016);;200?;Mazooma;;;;;preliminary;0;;;;;
sc4hypera;Hyperactive (Mazooma) (Scorpion 4) (set 2);MAME (2016);sc4hyper;200?;Mazooma;;;;;preliminary;0;;sc4hyper;;;
hyprdriv;Hyperdrive;MAME (2016);;1998;Midway Games;;;;;good;0;;;;chd;
j2hypnot;Hypernote (JPM) (MPS);MAME (2016);;198?;JPM;;;;;preliminary;0;;;;mechanical;
hyperspc;Hyperspace (bootleg of Asteroids);MAME (2016);asteroid;1979;bootleg (Rumiano);;;;;good;0;;asteroid;;;
m5hypno;Hypnotic (Vivid) (MPU5);MAME (2016);;199?;Vivid;;;;;preliminary;0;;;;mechanical;
ep_hyst;Hysteria (Maygay - Impulse) (EPOCH) (set 1);MAME (2016);;199?;Maygay;;;;;preliminary;0;;;;mechanical;
ep_hysta;Hysteria (Maygay - Impulse) (EPOCH) (set 2);MAME (2016);ep_hyst;199?;Maygay;;;;;preliminary;0;;ep_hyst;;mechanical;
iccash;I C Cash (Russia) (Atronic);MAME (2016);;2002;Atronic;;;;;preliminary;0;;;;;
sc4celeb;I'm A Celebrity (Bellfruit) (Scorpion 4) (set 1);MAME (2016);;200?;BFM;;;;;preliminary;0;;;;;
sc4celeba;I'm A Celebrity (Bellfruit) (Scorpion 4) (set 2);MAME (2016);sc4celeb;200?;BFM;;;;;preliminary;0;;sc4celeb;;;
sc4celebb;I'm A Celebrity (Bellfruit) (Scorpion 4) (set 3);MAME (2016);sc4celeb;200?;BFM;;;;;preliminary;0;;sc4celeb;;;
sc4celebc;I'm A Celebrity (Bellfruit) (Scorpion 4) (set 4);MAME (2016);sc4celeb;200?;BFM;;;;;preliminary;0;;sc4celeb;;;
sc4celebd;I'm A Celebrity (Bellfruit) (Scorpion 4) (set 5);MAME (2016);sc4celeb;200?;BFM;;;;;preliminary;0;;sc4celeb;;;
sc5celeb;I'm A Celebrity (Bellfruit) (Scorpion 5) (set 1);MAME (2016);;200?;BFM;;;;;preliminary;0;;;;mechanical;
sc5celeba;I'm A Celebrity (Bellfruit) (Scorpion 5) (set 2);MAME (2016);sc5celeb;200?;BFM;;;;;preliminary;0;;sc5celeb;;mechanical;
sc5celebb;I'm A Celebrity (Bellfruit) (Scorpion 5) (set 3);MAME (2016);sc5celeb;200?;BFM;;;;;preliminary;0;;sc5celeb;;mechanical;
sc5celebc;I'm A Celebrity (Bellfruit) (Scorpion 5) (set 4);MAME (2016);sc5celeb;200?;BFM;;;;;preliminary;0;;sc5celeb;;mechanical;
sc5celebd;I'm A Celebrity (Bellfruit) (Scorpion 5) (set 5);MAME (2016);sc5celeb;200?;BFM;;;;;preliminary;0;;sc5celeb;;mechanical;
ep_imj;I'm A Jackpot (Global) (EPOCH) (1.5);MAME (2016);;199?;Global;;;;;preliminary;0;;;;mechanical;
imsorry;I'm Sorry (315-5110, US);MAME (2016);;1985;Coreland / Sega;;;;;good;0;;;;;
irobot;I, Robot;MAME (2016);;1983;Atari;;;;;good;0;;;;;
igmo;IGMO;MAME (2016);;1984;Epos Corporation;;;;;preliminary;0;;;;;
indy500d;INDY 500 Deluxe (Revision A);MAME (2016);indy500;1995;Sega;;;;;preliminary;0;;indy500;;;
indy500to;INDY 500 Twin (Revision A);MAME (2016);indy500;1995;Sega;;;;;preliminary;0;;indy500;;;
indy500;INDY 500 Twin (Revision A, Newer);MAME (2016);;1995;Sega;;;;;preliminary;0;;;;;
ipminvad;IPM Invader;MAME (2016);;1979;IPM;;;;;imperfect;0;;;;;
ipminvad1;IPM Invader (Incomplete Dump);MAME (2016);ipminvad;1979;IPM;;;;;preliminary;0;;ipminvad;;;
iqpipe;IQ Pipe;MAME (2016);;1991;AMT;;;;;preliminary;0;;;;;
iqblock;IQ-Block;MAME (2016);;1993;IGS;;;;;good;0;;;;;
ibara;Ibara (2005/03/22 MASTER VER..);MAME (2016);;2005;Cave (AMI license);;;;;good;0;;;;;
ibarablka;Ibara Kuro Black Label (2006/02/06 MASTER VER.);MAME (2016);ibarablk;2006;Cave (AMI license);;;;;good;0;;ibarablk;;;
ibarablk;Ibara Kuro Black Label (2006/02/06. MASTER VER.);MAME (2016);;2006;Cave (AMI license);;;;;good;0;;;;;
ep_icebgd;Ice Burger (Maygay) (EPOCH) (1.1, set 5);MAME (2016);ep_icebg;2002;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebge;Ice Burger (Maygay) (EPOCH) (1.1, set 6);MAME (2016);ep_icebg;2002;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebga;Ice Burger (Maygay) (EPOCH) (1.2, set 2);MAME (2016);ep_icebg;2002;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebgc;Ice Burger (Maygay) (EPOCH) (1.3, set 4);MAME (2016);ep_icebg;2002;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebgf;Ice Burger (Maygay) (EPOCH) (1.3, set 7);MAME (2016);ep_icebg;2003;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebgg;Ice Burger (Maygay) (EPOCH) (1.3, set 8);MAME (2016);ep_icebg;2003;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebg;Ice Burger (Maygay) (EPOCH) (1.4, set 1);MAME (2016);;2002;Maygay;;;;;preliminary;0;;;;mechanical;
ep_icebgi;Ice Burger (Maygay) (EPOCH) (1.4, set 10);MAME (2016);ep_icebg;2003;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebgb;Ice Burger (Maygay) (EPOCH) (1.4, set 3);MAME (2016);ep_icebg;2002;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
ep_icebgh;Ice Burger (Maygay) (EPOCH) (1.4, set 9);MAME (2016);ep_icebg;2003;Maygay;;;;;preliminary;0;;ep_icebg;;mechanical;
icecold;Ice Cold Beer;MAME (2016);;1983;Taito;;;;;preliminary;0;;;;mechanical;
icefever;Ice Fever;MAME (2016);;1985;Gottlieb;;;;;preliminary;0;;;;mechanical;
ichiban;Ichi Ban Jyan;MAME (2016);;199?;Excel;;;;;preliminary;0;;;;;
47pie2o;Idol Janshi Su-Chi-Pie 2 (v1.0);MAME (2016);47pie2;1994;Jaleco;;;;;imperfect;0;;47pie2;;;
47pie2;Idol Janshi Su-Chi-Pie 2 (v1.1);MAME (2016);;1994;Jaleco;;;;;imperfect;0;;;;;
suchie3;Idol Janshi Suchie-Pai 3 (JPN);MAME (2016);;1999;Jaleco;;;;;preliminary;0;;naomi;;;
suchipi;Idol Janshi Suchie-Pai Special (Japan);MAME (2016);;1993;Jaleco;;;;;imperfect;0;;;;;
froman2b;Idol Mahjong Final Romance 2 (Neo-Geo, bootleg of CD version);MAME (2016);;1995;bootleg;;;;;good;0;;neogeo;;;
idhimitu;Idol no Himitsu [BET] (Japan 890304);MAME (2016);;1989;Digital Soft;;;;;good;0;;;;;
fromance;Idol-Mahjong Final Romance (Japan);MAME (2016);;1991;Video System Co.;;;;;good;0;;;;;
idolmj;Idol-Mahjong Housoukyoku (Japan);MAME (2016);;1988;System Service;;;;;good;0;;;;;
iemoto;Iemoto (Japan 871020);MAME (2016);;1987;Nichibutsu;;;;;good;0;;;;;
iemotom;Iemoto [BET] (Japan 871118);MAME (2016);iemoto;1987;Nichibutsu;;;;;good;0;;iemoto;;;
iganinju;Iga Ninjyutsuden (Japan);MAME (2016);kazan;1988;Jaleco;;;;;good;0;;kazan;;;
igromult;Igrosoft Multigame Bootleg (10 Games);MAME (2016);;2003;bootleg;;;;;preliminary;0;;;;;
igromula;Igrosoft Multigame Bootleg (15 Games);MAME (2016);igromult;2003;bootleg;;;;;preliminary;0;;igromult;;;
ikarijp;Ikari (Japan No Continues);MAME (2016);ikari;1986;SNK;;;;;good;0;;ikari;;;
