#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Backyard Wrestling 2 - There Goes the Neighborhood (USA);Backyard Wrestling 2 - There Goes the Neighborhood (USA);Sony PlayStation 2;;2004;Paradox Development;Sports/Wrestling;;;;;0;;;;;
Bad Boys - Miami Takedown (USA);Bad Boys - Miami Takedown (USA);Sony PlayStation 2;;2004;Blitz Games;Shooter;;;;;0;;;;;
Bakugan - Battle Brawlers (USA);Bakugan - Battle Brawlers (USA);Sony PlayStation 2;;2009;Blitz Games;Action;;;;;0;;;;;
Baldur's Gate - Dark Alliance (USA);Baldur's Gate - Dark Alliance (USA);Sony PlayStation 2;;2001;Snowblind Studios;Role-Playing;;;;;0;;;;;
Baldur's Gate - Dark Alliance II (USA);Baldur's Gate - Dark Alliance II (USA);Sony PlayStation 2;;2004;Black Isle Studios;Role-Playing;;;;;0;;;;;
Band Hero (USA);Band Hero (USA);Sony PlayStation 2;;2009;BudCat;Rhythm;;;;;0;;;;;
Barbarian (USA);Barbarian (USA);Sony PlayStation 2;;2002;Saffire;Fighter;;;;;0;;;;;
Barbie Horse Adventures - Riding Camp (USA);Barbie Horse Adventures - Riding Camp (USA);Sony PlayStation 2;;2008;Pixel Tales;Sports/Horse Racing;;;;;0;;;;;
Barbie Horse Adventures - Wild Horse Rescue (USA);Barbie Horse Adventures - Wild Horse Rescue (USA);Sony PlayStation 2;;2003;Blitz Games;Sports;;;;;0;;;;;
Barbie as The Island Princess (USA);Barbie as The Island Princess (USA);Sony PlayStation 2;;2007;Ivolgamus;Adventure;;;;;0;;;;;
Barbie in The 12 Dancing Princesses (USA);Barbie in The 12 Dancing Princesses (USA);Sony PlayStation 2;;2006;Blue Monkey Studios;Action;;;;;0;;;;;
Bard's Tale, The (USA);Bard's Tale, The (USA);Sony PlayStation 2;;2004;InXile Entertainment;Role-Playing;;;;;0;;;;;
Barnyard (USA);Barnyard (USA);Sony PlayStation 2;;2006;Blue Tongue Entertainment;Action;;;;;0;;;;;
Baroque (USA);Baroque (USA);Sony PlayStation 2;;2008;Sting;Role-Playing;;;;;0;;;;;
Basketball Xciting (Europe);Basketball Xciting (Europe);Sony PlayStation 2;;2004;Tamsoft;Sports/Basketball;;;;;0;;;;;
Batman - Rise of Sin Tzu (USA);Batman - Rise of Sin Tzu (USA);Sony PlayStation 2;;2003;Ubisoft Montreal;Beat-'Em-Up;;;;;0;;;;;
Batman - Vengeance (USA);Batman - Vengeance (USA);Sony PlayStation 2;;2001;Ubisoft;Action;;;;;0;;;;;
Batman Begins (USA);Batman Begins (USA);Sony PlayStation 2;;2005;Eurocom Entertainment Software;Beat-'Em-Up;;;;;0;;;;;
Battle Assault 3 featuring Gundam Seed (USA);Battle Assault 3 featuring Gundam Seed (USA);Sony PlayStation 2;;2004;Natsume;Beat-'Em-Up;;;;;0;;;;;
Battle Engine Aquila (USA);Battle Engine Aquila (USA);Sony PlayStation 2;;2003;Lost Toys;Shooter;;;;;0;;;;;
Battlefield 2 - Modern Combat (USA);Battlefield 2 - Modern Combat (USA);Sony PlayStation 2;;2005;Digital Illusions;Shooter;;;;;0;;;;;
