#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Daffy Duck in Hollywood (Europe);Daffy Duck in Hollywood (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Dahna Megami Tanjou (Japan);Dahna Megami Tanjou (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Dangerous Seed (Japan);Dangerous Seed (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Danny Sullivan's Indy Heat (USA) (Proto);Danny Sullivan's Indy Heat (USA) (Proto);Sega Mega Drive;;;;;;;;;;;;;;
Dark Castle (USA, Europe);Dark Castle (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Darwin 4081 (Japan, Korea);Darwin 4081 (Japan, Korea);Sega Mega Drive;;;;;;;;;;;;;;
Dashin' Desperadoes (USA);Dashin' Desperadoes (USA);Sega Mega Drive;;;;;;;;;;;;;;
David Crane's Amazing Tennis (USA);David Crane's Amazing Tennis (USA);Sega Mega Drive;;;;;;;;;;;;;;
David Robinson's Supreme Court (USA, Europe);David Robinson's Supreme Court (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Davis Cup Tennis (USA, Europe);Davis Cup Tennis (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Daze Before Christmas (Australia);Daze Before Christmas (Australia);Sega Mega Drive;;;;;;;;;;;;;;
Deadly Moves (USA);Deadly Moves (USA);Sega Mega Drive;;;;;;;;;;;;;;
Death Duel (USA);Death Duel (USA);Sega Mega Drive;;;;;;;;;;;;;;
Death and Return of Superman, The (USA);Death and Return of Superman, The (USA);Sega Mega Drive;;;;;;;;;;;;;;
DecapAttack (USA, Europe);DecapAttack (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Demolition Man (USA, Europe);Demolition Man (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Desert Demolition Starring Road Runner and Wile E. Coyote (USA, Europe);Desert Demolition Starring Road Runner and Wile E. Coyote (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Desert Strike - Return To The Gulf (USA, Europe);Desert Strike - Return To The Gulf (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Devil's Course (Japan);Devil's Course (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Devilish - The Next Possession (USA);Devilish - The Next Possession (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dick Tracy (World);Dick Tracy (World);Sega Mega Drive;;;;;;;;;;;;;;
Dick Vitale's 'Awesome, Baby!' College Hoops (USA);Dick Vitale's 'Awesome, Baby!' College Hoops (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dino Dini's Soccer (Europe);Dino Dini's Soccer (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Dino Land (USA);Dino Land (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dinosaur's Tale, A (USA);Dinosaur's Tale, A (USA);Sega Mega Drive;;;;;;;;;;;;;;
Dinosaurs for Hire (USA);Dinosaurs for Hire (USA);Sega Mega Drive;;;;;;;;;;;;;;
Divine Sealing (Japan) (Unl);Divine Sealing (Japan) (Unl);Sega Mega Drive;;;;;;;;;;;;;;
Doki Doki Penguin Land (Japan);Doki Doki Penguin Land (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Donald in Maui Mallard (Europe);Donald in Maui Mallard (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Doom Troopers (USA);Doom Troopers (USA);Sega Mega Drive;;;;;;;;;;;;;;
Doraemon - Yume Dorobou to 7 Nin no Gozans (Japan);Doraemon - Yume Dorobou to 7 Nin no Gozans (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Doroppu (World) (Unl);Doroppu (World) (Unl);Sega Mega Drive;;;;;;;;;;;;;;
Double Clutch (Europe);Double Clutch (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Double Dragon (USA, Europe);Double Dragon (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Double Dragon 3 - The Arcade Game (USA, Europe);Double Dragon 3 - The Arcade Game (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Double Dragon II - The Revenge (Japan);Double Dragon II - The Revenge (Japan);Sega Mega Drive;;;;;;;;;;;;;;
Double Dragon V - The Shadow Falls (USA);Double Dragon V - The Shadow Falls (USA);Sega Mega Drive;;;;;;;;;;;;;;
